"","상품군별","운영형태별","년월","매출액","년도","월"
"1404","아동·유아용품","On/Offline몰","2018_8","37152","2018","8"
"1405","음·식료품","계","2018_8","905132","2018","8"
"1406","음·식료품","Online몰","2018_8","590227","2018","8"
"1407","음·식료품","On/Offline몰","2018_8","314905","2018","8"
"1408","농축수산물","계","2018_8","235082","2018","8"
"1409","농축수산물","Online몰","2018_8","137336","2018","8"
"1410","농축수산물","On/Offline몰","2018_8","97746","2018","8"
"1411","생활용품","계","2018_8","714937","2018","8"
"1412","생활용품","Online몰","2018_8","553093","2018","8"
"1413","생활용품","On/Offline몰","2018_8","161843","2018","8"
"1414","자동차 및 자동차용품","계","2018_8","84879","2018","8"
"1415","자동차 및 자동차용품","Online몰","2018_8","78331","2018","8"
"1416","자동차 및 자동차용품","On/Offline몰","2018_8","6548","2018","8"
"1417","가구","계","2018_8","244396","2018","8"
"1418","가구","Online몰","2018_8","170244","2018","8"
"1419","가구","On/Offline몰","2018_8","74152","2018","8"
"1420","애완용품","계","2018_8","71481","2018","8"
"1421","애완용품","Online몰","2018_8","66762","2018","8"
"1422","애완용품","On/Offline몰","2018_8","4718","2018","8"
"1423","여행 및 교통서비스","계","2018_8","1560063","2018","8"
"1424","여행 및 교통서비스","Online몰","2018_8","717923","2018","8"
"1425","여행 및 교통서비스","On/Offline몰","2018_8","842140","2018","8"
"1426","문화 및 레저서비스","계","2018_8","213527","2018","8"
"1427","문화 및 레저서비스","Online몰","2018_8","94695","2018","8"
"1428","문화 및 레저서비스","On/Offline몰","2018_8","118832","2018","8"
"1429","e쿠폰서비스","계","2018_8","180791","2018","8"
"1430","e쿠폰서비스","Online몰","2018_8","178338","2018","8"
"1431","e쿠폰서비스","On/Offline몰","2018_8","2453","2018","8"
"1432","음식서비스","계","2018_8","496930","2018","8"
"1433","음식서비스","Online몰","2018_8","465089","2018","8"
"1434","음식서비스","On/Offline몰","2018_8","31841","2018","8"
"1435","기타서비스","계","2018_8","62096","2018","8"
"1436","기타서비스","Online몰","2018_8","34543","2018","8"
"1437","기타서비스","On/Offline몰","2018_8","27553","2018","8"
"1438","기타","계","2018_8","202654","2018","8"
"1439","기타","Online몰","2018_8","182225","2018","8"
"1440","기타","On/Offline몰","2018_8","20428","2018","8"
"1441","합계","계","2018_9","9137279","2018","9"
"1442","합계","Online몰","2018_9","6021560","2018","9"
"1443","합계","On/Offline몰","2018_9","3115719","2018","9"
"1444","컴퓨터 및 주변기기","계","2018_9","382179","2018","9"
"1445","컴퓨터 및 주변기기","Online몰","2018_9","307688","2018","9"
"1446","컴퓨터 및 주변기기","On/Offline몰","2018_9","74491","2018","9"
"1447","가전·전자·통신기기","계","2018_9","792407","2018","9"
"1448","가전·전자·통신기기","Online몰","2018_9","606854","2018","9"
"1449","가전·전자·통신기기","On/Offline몰","2018_9","185553","2018","9"
"1450","서적","계","2018_9","128183","2018","9"
"1451","서적","Online몰","2018_9","41390","2018","9"
"1452","서적","On/Offline몰","2018_9","86793","2018","9"
"1453","사무·문구","계","2018_9","58392","2018","9"
"1454","사무·문구","Online몰","2018_9","45275","2018","9"
"1455","사무·문구","On/Offline몰","2018_9","13116","2018","9"
"1456","의복","계","2018_9","1003952","2018","9"
"1457","의복","Online몰","2018_9","724081","2018","9"
"1458","의복","On/Offline몰","2018_9","279871","2018","9"
"1459","신발","계","2018_9","139473","2018","9"
"1460","신발","Online몰","2018_9","88233","2018","9"
"1461","신발","On/Offline몰","2018_9","51239","2018","9"
"1462","가방","계","2018_9","176869","2018","9"
"1463","가방","Online몰","2018_9","120387","2018","9"
"1464","가방","On/Offline몰","2018_9","56483","2018","9"
"1465","패션용품 및 액세서리","계","2018_9","169357","2018","9"
"1466","패션용품 및 액세서리","Online몰","2018_9","89613","2018","9"
"1467","패션용품 및 액세서리","On/Offline몰","2018_9","79744","2018","9"
"1468","스포츠·레저용품","계","2018_9","304161","2018","9"
"1469","스포츠·레저용품","Online몰","2018_9","253979","2018","9"
"1470","스포츠·레저용품","On/Offline몰","2018_9","50183","2018","9"
"1471","화장품","계","2018_9","849617","2018","9"
"1472","화장품","Online몰","2018_9","251421","2018","9"
"1473","화장품","On/Offline몰","2018_9","598196","2018","9"
"1474","아동·유아용품","계","2018_9","273741","2018","9"
"1475","아동·유아용품","Online몰","2018_9","236285","2018","9"
"1476","아동·유아용품","On/Offline몰","2018_9","37456","2018","9"
"1477","음·식료품","계","2018_9","1000055","2018","9"
"1478","음·식료품","Online몰","2018_9","666824","2018","9"
"1479","음·식료품","On/Offline몰","2018_9","333230","2018","9"
"1480","농축수산물","계","2018_9","310020","2018","9"
"1481","농축수산물","Online몰","2018_9","176417","2018","9"
"1482","농축수산물","On/Offline몰","2018_9","133602","2018","9"
"1483","생활용품","계","2018_9","691804","2018","9"
"1484","생활용품","Online몰","2018_9","529809","2018","9"
"1485","생활용품","On/Offline몰","2018_9","161995","2018","9"
"1486","자동차 및 자동차용품","계","2018_9","78457","2018","9"
"1487","자동차 및 자동차용품","Online몰","2018_9","72178","2018","9"
"1488","자동차 및 자동차용품","On/Offline몰","2018_9","6279","2018","9"
"1489","가구","계","2018_9","242257","2018","9"
"1490","가구","Online몰","2018_9","168096","2018","9"
"1491","가구","On/Offline몰","2018_9","74161","2018","9"
"1492","애완용품","계","2018_9","66227","2018","9"
"1493","애완용품","Online몰","2018_9","61725","2018","9"
"1494","애완용품","On/Offline몰","2018_9","4502","2018","9"
"1495","여행 및 교통서비스","계","2018_9","1265599","2018","9"
"1496","여행 및 교통서비스","Online몰","2018_9","536357","2018","9"
"1497","여행 및 교통서비스","On/Offline몰","2018_9","729241","2018","9"
"1498","문화 및 레저서비스","계","2018_9","183281","2018","9"
"1499","문화 및 레저서비스","Online몰","2018_9","108901","2018","9"
"1500","문화 및 레저서비스","On/Offline몰","2018_9","74380","2018","9"
"1501","e쿠폰서비스","계","2018_9","203876","2018","9"
"1502","e쿠폰서비스","Online몰","2018_9","201359","2018","9"
"1503","e쿠폰서비스","On/Offline몰","2018_9","2517","2018","9"
"1504","음식서비스","계","2018_9","463750","2018","9"
"1505","음식서비스","Online몰","2018_9","435697","2018","9"
"1506","음식서비스","On/Offline몰","2018_9","28053","2018","9"
"1507","기타서비스","계","2018_9","133184","2018","9"
"1508","기타서비스","Online몰","2018_9","107512","2018","9"
"1509","기타서비스","On/Offline몰","2018_9","25672","2018","9"
"1510","기타","계","2018_9","220440","2018","9"
"1511","기타","Online몰","2018_9","191479","2018","9"
"1512","기타","On/Offline몰","2018_9","28961","2018","9"
"1513","합계","계","2018_10","10016442","2018","10"
"1514","합계","Online몰","2018_10","6596248","2018","10"
"1515","합계","On/Offline몰","2018_10","3420194","2018","10"
"1516","컴퓨터 및 주변기기","계","2018_10","419744","2018","10"
"1517","컴퓨터 및 주변기기","Online몰","2018_10","332927","2018","10"
"1518","컴퓨터 및 주변기기","On/Offline몰","2018_10","86817","2018","10"
"1519","가전·전자·통신기기","계","2018_10","989521","2018","10"
"1520","가전·전자·통신기기","Online몰","2018_10","757981","2018","10"
"1521","가전·전자·통신기기","On/Offline몰","2018_10","231540","2018","10"
"1522","서적","계","2018_10","131744","2018","10"
"1523","서적","Online몰","2018_10","43785","2018","10"
"1524","서적","On/Offline몰","2018_10","87959","2018","10"
"1525","사무·문구","계","2018_10","71115","2018","10"
"1526","사무·문구","Online몰","2018_10","55856","2018","10"
"1527","사무·문구","On/Offline몰","2018_10","15260","2018","10"
"1528","의복","계","2018_10","1350908","2018","10"
"1529","의복","Online몰","2018_10","918226","2018","10"
"1530","의복","On/Offline몰","2018_10","432681","2018","10"
"1531","신발","계","2018_10","164235","2018","10"
"1532","신발","Online몰","2018_10","104312","2018","10"
"1533","신발","On/Offline몰","2018_10","59923","2018","10"
"1534","가방","계","2018_10","184737","2018","10"
"1535","가방","Online몰","2018_10","123613","2018","10"
"1536","가방","On/Offline몰","2018_10","61124","2018","10"
"1537","패션용품 및 액세서리","계","2018_10","182647","2018","10"
"1538","패션용품 및 액세서리","Online몰","2018_10","103353","2018","10"
"1539","패션용품 및 액세서리","On/Offline몰","2018_10","79294","2018","10"
"1540","스포츠·레저용품","계","2018_10","389324","2018","10"
"1541","스포츠·레저용품","Online몰","2018_10","314089","2018","10"
"1542","스포츠·레저용품","On/Offline몰","2018_10","75235","2018","10"
"1543","화장품","계","2018_10","894287","2018","10"
"1544","화장품","Online몰","2018_10","277822","2018","10"
"1545","화장품","On/Offline몰","2018_10","616465","2018","10"
"1546","아동·유아용품","계","2018_10","308862","2018","10"
"1547","아동·유아용품","Online몰","2018_10","264141","2018","10"
"1548","아동·유아용품","On/Offline몰","2018_10","44721","2018","10"
"1549","음·식료품","계","2018_10","910407","2018","10"
"1550","음·식료품","Online몰","2018_10","599709","2018","10"
"1551","음·식료품","On/Offline몰","2018_10","310698","2018","10"
"1552","농축수산물","계","2018_10","238060","2018","10"
"1553","농축수산물","Online몰","2018_10","141896","2018","10"
"1554","농축수산물","On/Offline몰","2018_10","96164","2018","10"
"1555","생활용품","계","2018_10","788705","2018","10"
"1556","생활용품","Online몰","2018_10","608691","2018","10"
"1557","생활용품","On/Offline몰","2018_10","180014","2018","10"
"1558","자동차 및 자동차용품","계","2018_10","88244","2018","10"
"1559","자동차 및 자동차용품","Online몰","2018_10","82658","2018","10"
"1560","자동차 및 자동차용품","On/Offline몰","2018_10","5586","2018","10"
"1561","가구","계","2018_10","296675","2018","10"
"1562","가구","Online몰","2018_10","202725","2018","10"
"1563","가구","On/Offline몰","2018_10","93949","2018","10"
"1564","애완용품","계","2018_10","69666","2018","10"
"1565","애완용품","Online몰","2018_10","64591","2018","10"
"1566","애완용품","On/Offline몰","2018_10","5075","2018","10"
"1567","여행 및 교통서비스","계","2018_10","1329206","2018","10"
"1568","여행 및 교통서비스","Online몰","2018_10","548156","2018","10"
"1569","여행 및 교통서비스","On/Offline몰","2018_10","781050","2018","10"
"1570","문화 및 레저서비스","계","2018_10","186480","2018","10"
"1571","문화 및 레저서비스","Online몰","2018_10","121792","2018","10"
"1572","문화 및 레저서비스","On/Offline몰","2018_10","64688","2018","10"
"1573","e쿠폰서비스","계","2018_10","202733","2018","10"
"1574","e쿠폰서비스","Online몰","2018_10","200012","2018","10"
"1575","e쿠폰서비스","On/Offline몰","2018_10","2721","2018","10"
"1576","음식서비스","계","2018_10","502456","2018","10"
"1577","음식서비스","Online몰","2018_10","474130","2018","10"
"1578","음식서비스","On/Offline몰","2018_10","28326","2018","10"
"1579","기타서비스","계","2018_10","75523","2018","10"
"1580","기타서비스","Online몰","2018_10","49651","2018","10"
"1581","기타서비스","On/Offline몰","2018_10","25872","2018","10"
"1582","기타","계","2018_10","241164","2018","10"
"1583","기타","Online몰","2018_10","206133","2018","10"
"1584","기타","On/Offline몰","2018_10","35030","2018","10"
"1585","합계","계","2018_11","10574144","2018","11"
"1586","합계","Online몰","2018_11","7094530","2018","11"
"1587","합계","On/Offline몰","2018_11","3479614","2018","11"
"1588","컴퓨터 및 주변기기","계","2018_11","468166","2018","11"
"1589","컴퓨터 및 주변기기","Online몰","2018_11","376226","2018","11"
"1590","컴퓨터 및 주변기기","On/Offline몰","2018_11","91940","2018","11"
"1591","가전·전자·통신기기","계","2018_11","1182355","2018","11"
"1592","가전·전자·통신기기","Online몰","2018_11","916145","2018","11"
"1593","가전·전자·통신기기","On/Offline몰","2018_11","266210","2018","11"
"1594","서적","계","2018_11","142405","2018","11"
"1595","서적","Online몰","2018_11","52867","2018","11"
"1596","서적","On/Offline몰","2018_11","89539","2018","11"
"1597","사무·문구","계","2018_11","76364","2018","11"
"1598","사무·문구","Online몰","2018_11","58784","2018","11"
"1599","사무·문구","On/Offline몰","2018_11","17580","2018","11"
"1600","의복","계","2018_11","1482193","2018","11"
"1601","의복","Online몰","2018_11","1015913","2018","11"
"1602","의복","On/Offline몰","2018_11","466279","2018","11"
"1603","신발","계","2018_11","188387","2018","11"
"1604","신발","Online몰","2018_11","121707","2018","11"
"1605","신발","On/Offline몰","2018_11","66680","2018","11"
"1606","가방","계","2018_11","180036","2018","11"
"1607","가방","Online몰","2018_11","123770","2018","11"
"1608","가방","On/Offline몰","2018_11","56266","2018","11"
"1609","패션용품 및 액세서리","계","2018_11","192160","2018","11"
"1610","패션용품 및 액세서리","Online몰","2018_11","110762","2018","11"
