"","상품군별","범위별","년월","매출액","년도","월"
"1233","가전·전자·통신기기","전문몰","2019_7","179583","2019","7"
"1234","서적","계","2019_7","157275","2019","7"
"1235","서적","종합몰","2019_7","50451","2019","7"
"1236","서적","전문몰","2019_7","106824","2019","7"
"1237","사무·문구","계","2019_7","70782","2019","7"
"1238","사무·문구","종합몰","2019_7","48589","2019","7"
"1239","사무·문구","전문몰","2019_7","22193","2019","7"
"1240","의복","계","2019_7","1123294","2019","7"
"1241","의복","종합몰","2019_7","571088","2019","7"
"1242","의복","전문몰","2019_7","552206","2019","7"
"1243","신발","계","2019_7","183481","2019","7"
"1244","신발","종합몰","2019_7","118361","2019","7"
"1245","신발","전문몰","2019_7","65120","2019","7"
"1246","가방","계","2019_7","204931","2019","7"
"1247","가방","종합몰","2019_7","177125","2019","7"
"1248","가방","전문몰","2019_7","27806","2019","7"
"1249","패션용품 및 액세서리","계","2019_7","228780","2019","7"
"1250","패션용품 및 액세서리","종합몰","2019_7","181332","2019","7"
"1251","패션용품 및 액세서리","전문몰","2019_7","47448","2019","7"
"1252","스포츠·레저용품","계","2019_7","384493","2019","7"
"1253","스포츠·레저용품","종합몰","2019_7","314488","2019","7"
"1254","스포츠·레저용품","전문몰","2019_7","70005","2019","7"
"1255","화장품","계","2019_7","984890","2019","7"
"1256","화장품","종합몰","2019_7","900759","2019","7"
"1257","화장품","전문몰","2019_7","84131","2019","7"
"1258","아동·유아용품","계","2019_7","315642","2019","7"
"1259","아동·유아용품","종합몰","2019_7","279101","2019","7"
"1260","아동·유아용품","전문몰","2019_7","36541","2019","7"
"1261","음·식료품","계","2019_7","1089666","2019","7"
"1262","음·식료품","종합몰","2019_7","882388","2019","7"
"1263","음·식료품","전문몰","2019_7","207278","2019","7"
"1264","농축수산물","계","2019_7","267508","2019","7"
"1265","농축수산물","종합몰","2019_7","228687","2019","7"
"1266","농축수산물","전문몰","2019_7","38821","2019","7"
"1267","생활용품","계","2019_7","824476","2019","7"
"1268","생활용품","종합몰","2019_7","724763","2019","7"
"1269","생활용품","전문몰","2019_7","99713","2019","7"
"1270","자동차 및 자동차용품","계","2019_7","96062","2019","7"
"1271","자동차 및 자동차용품","종합몰","2019_7","88349","2019","7"
"1272","자동차 및 자동차용품","전문몰","2019_7","7713","2019","7"
"1273","가구","계","2019_7","261562","2019","7"
"1274","가구","종합몰","2019_7","226257","2019","7"
"1275","가구","전문몰","2019_7","35305","2019","7"
"1276","애완용품","계","2019_7","76562","2019","7"
"1277","애완용품","종합몰","2019_7","64599","2019","7"
"1278","애완용품","전문몰","2019_7","11963","2019","7"
"1279","여행 및 교통서비스","계","2019_7","1606012","2019","7"
"1280","여행 및 교통서비스","종합몰","2019_7","408124","2019","7"
"1281","여행 및 교통서비스","전문몰","2019_7","1197888","2019","7"
"1282","문화 및 레저서비스","계","2019_7","195490","2019","7"
"1283","문화 및 레저서비스","종합몰","2019_7","75446","2019","7"
"1284","문화 및 레저서비스","전문몰","2019_7","120044","2019","7"
"1285","e쿠폰서비스","계","2019_7","278475","2019","7"
"1286","e쿠폰서비스","종합몰","2019_7","271495","2019","7"
"1287","e쿠폰서비스","전문몰","2019_7","6980","2019","7"
"1288","음식서비스","계","2019_7","828720","2019","7"
"1289","음식서비스","종합몰","2019_7","9432","2019","7"
"1290","음식서비스","전문몰","2019_7","819288","2019","7"
"1291","기타서비스","계","2019_7","84203","2019","7"
"1292","기타서비스","종합몰","2019_7","57391","2019","7"
"1293","기타서비스","전문몰","2019_7","26812","2019","7"
"1294","기타","계","2019_7","231253","2019","7"
"1295","기타","종합몰","2019_7","186377","2019","7"
"1296","기타","전문몰","2019_7","44876","2019","7"
"1297","합계","계","2019_6","10604209","2019","6"
"1298","합계","종합몰","2019_6","6949152","2019","6"
"1299","합계","전문몰","2019_6","3655057","2019","6"
"1300","컴퓨터 및 주변기기","계","2019_6","386397","2019","6"
"1301","컴퓨터 및 주변기기","종합몰","2019_6","257122","2019","6"
"1302","컴퓨터 및 주변기기","전문몰","2019_6","129275","2019","6"
"1303","가전·전자·통신기기","계","2019_6","1207535","2019","6"
"1304","가전·전자·통신기기","종합몰","2019_6","1048731","2019","6"
"1305","가전·전자·통신기기","전문몰","2019_6","158804","2019","6"
"1306","서적","계","2019_6","123125","2019","6"
"1307","서적","종합몰","2019_6","39660","2019","6"
"1308","서적","전문몰","2019_6","83465","2019","6"
"1309","사무·문구","계","2019_6","64636","2019","6"
"1310","사무·문구","종합몰","2019_6","45286","2019","6"
"1311","사무·문구","전문몰","2019_6","19350","2019","6"
"1312","의복","계","2019_6","1104651","2019","6"
"1313","의복","종합몰","2019_6","587290","2019","6"
"1314","의복","전문몰","2019_6","517361","2019","6"
"1315","신발","계","2019_6","183306","2019","6"
"1316","신발","종합몰","2019_6","121250","2019","6"
"1317","신발","전문몰","2019_6","62056","2019","6"
"1318","가방","계","2019_6","205683","2019","6"
"1319","가방","종합몰","2019_6","183974","2019","6"
"1320","가방","전문몰","2019_6","21709","2019","6"
"1321","패션용품 및 액세서리","계","2019_6","212587","2019","6"
"1322","패션용품 및 액세서리","종합몰","2019_6","168478","2019","6"
"1323","패션용품 및 액세서리","전문몰","2019_6","44109","2019","6"
"1324","스포츠·레저용품","계","2019_6","357467","2019","6"
"1325","스포츠·레저용품","종합몰","2019_6","294298","2019","6"
"1326","스포츠·레저용품","전문몰","2019_6","63169","2019","6"
"1327","화장품","계","2019_6","943868","2019","6"
"1328","화장품","종합몰","2019_6","859120","2019","6"
"1329","화장품","전문몰","2019_6","84748","2019","6"
"1330","아동·유아용품","계","2019_6","300768","2019","6"
"1331","아동·유아용품","종합몰","2019_6","269336","2019","6"
"1332","아동·유아용품","전문몰","2019_6","31432","2019","6"
"1333","음·식료품","계","2019_6","1041017","2019","6"
"1334","음·식료품","종합몰","2019_6","833438","2019","6"
"1335","음·식료품","전문몰","2019_6","207579","2019","6"
"1336","농축수산물","계","2019_6","256778","2019","6"
"1337","농축수산물","종합몰","2019_6","218109","2019","6"
"1338","농축수산물","전문몰","2019_6","38669","2019","6"
"1339","생활용품","계","2019_6","792972","2019","6"
"1340","생활용품","종합몰","2019_6","697121","2019","6"
"1341","생활용품","전문몰","2019_6","95851","2019","6"
"1342","자동차 및 자동차용품","계","2019_6","97677","2019","6"
"1343","자동차 및 자동차용품","종합몰","2019_6","88280","2019","6"
"1344","자동차 및 자동차용품","전문몰","2019_6","9397","2019","6"
"1345","가구","계","2019_6","268513","2019","6"
"1346","가구","종합몰","2019_6","232736","2019","6"
"1347","가구","전문몰","2019_6","35777","2019","6"
"1348","애완용품","계","2019_6","76382","2019","6"
"1349","애완용품","종합몰","2019_6","64894","2019","6"
"1350","애완용품","전문몰","2019_6","11488","2019","6"
"1351","여행 및 교통서비스","계","2019_6","1441717","2019","6"
"1352","여행 및 교통서비스","종합몰","2019_6","363143","2019","6"
"1353","여행 및 교통서비스","전문몰","2019_6","1078574","2019","6"
"1354","문화 및 레저서비스","계","2019_6","225380","2019","6"
"1355","문화 및 레저서비스","종합몰","2019_6","98309","2019","6"
"1356","문화 및 레저서비스","전문몰","2019_6","127071","2019","6"
"1357","e쿠폰서비스","계","2019_6","256486","2019","6"
"1358","e쿠폰서비스","종합몰","2019_6","250897","2019","6"
"1359","e쿠폰서비스","전문몰","2019_6","5589","2019","6"
"1360","음식서비스","계","2019_6","775346","2019","6"
"1361","음식서비스","종합몰","2019_6","9207","2019","6"
"1362","음식서비스","전문몰","2019_6","766139","2019","6"
"1363","기타서비스","계","2019_6","73099","2019","6"
"1364","기타서비스","종합몰","2019_6","46462","2019","6"
"1365","기타서비스","전문몰","2019_6","26637","2019","6"
"1366","기타","계","2019_6","208820","2019","6"
"1367","기타","종합몰","2019_6","172011","2019","6"
"1368","기타","전문몰","2019_6","36809","2019","6"
"1369","합계","계","2019_5","11253413","2019","5"
"1370","합계","종합몰","2019_5","7533138","2019","5"
"1371","합계","전문몰","2019_5","3720275","2019","5"
"1372","컴퓨터 및 주변기기","계","2019_5","437182","2019","5"
"1373","컴퓨터 및 주변기기","종합몰","2019_5","306788","2019","5"
"1374","컴퓨터 및 주변기기","전문몰","2019_5","130394","2019","5"
"1375","가전·전자·통신기기","계","2019_5","1315707","2019","5"
"1376","가전·전자·통신기기","종합몰","2019_5","1138518","2019","5"
"1377","가전·전자·통신기기","전문몰","2019_5","177189","2019","5"
"1378","서적","계","2019_5","134142","2019","5"
"1379","서적","종합몰","2019_5","43927","2019","5"
"1380","서적","전문몰","2019_5","90215","2019","5"
"1381","사무·문구","계","2019_5","73423","2019","5"
"1382","사무·문구","종합몰","2019_5","51859","2019","5"
"1383","사무·문구","전문몰","2019_5","21564","2019","5"
"1384","의복","계","2019_5","1258478","2019","5"
"1385","의복","종합몰","2019_5","677950","2019","5"
"1386","의복","전문몰","2019_5","580528","2019","5"
"1387","신발","계","2019_5","194146","2019","5"
"1388","신발","종합몰","2019_5","136721","2019","5"
"1389","신발","전문몰","2019_5","57425","2019","5"
"1390","가방","계","2019_5","220088","2019","5"
"1391","가방","종합몰","2019_5","197086","2019","5"
"1392","가방","전문몰","2019_5","23002","2019","5"
"1393","패션용품 및 액세서리","계","2019_5","231013","2019","5"
"1394","패션용품 및 액세서리","종합몰","2019_5","186075","2019","5"
"1395","패션용품 및 액세서리","전문몰","2019_5","44938","2019","5"
"1396","스포츠·레저용품","계","2019_5","401866","2019","5"
"1397","스포츠·레저용품","종합몰","2019_5","329285","2019","5"
"1398","스포츠·레저용품","전문몰","2019_5","72581","2019","5"
"1399","화장품","계","2019_5","989219","2019","5"
"1400","화장품","종합몰","2019_5","909317","2019","5"
"1401","화장품","전문몰","2019_5","79902","2019","5"
"1402","아동·유아용품","계","2019_5","342947","2019","5"
"1403","아동·유아용품","종합몰","2019_5","310175","2019","5"
"1404","아동·유아용품","전문몰","2019_5","32772","2019","5"
"1405","음·식료품","계","2019_5","1108562","2019","5"
"1406","음·식료품","종합몰","2019_5","905514","2019","5"
"1407","음·식료품","전문몰","2019_5","203048","2019","5"
"1408","농축수산물","계","2019_5","269992","2019","5"
"1409","농축수산물","종합몰","2019_5","227566","2019","5"
"1410","농축수산물","전문몰","2019_5","42426","2019","5"
"1411","생활용품","계","2019_5","841121","2019","5"
"1412","생활용품","종합몰","2019_5","739782","2019","5"
"1413","생활용품","전문몰","2019_5","101339","2019","5"
"1414","자동차 및 자동차용품","계","2019_5","105237","2019","5"
"1415","자동차 및 자동차용품","종합몰","2019_5","95489","2019","5"
"1416","자동차 및 자동차용품","전문몰","2019_5","9748","2019","5"
"1417","가구","계","2019_5","284614","2019","5"
"1418","가구","종합몰","2019_5","250219","2019","5"
"1419","가구","전문몰","2019_5","34395","2019","5"
"1420","애완용품","계","2019_5","75834","2019","5"
"1421","애완용품","종합몰","2019_5","63022","2019","5"
"1422","애완용품","전문몰","2019_5","12812","2019","5"
"1423","여행 및 교통서비스","계","2019_5","1452693","2019","5"
"1424","여행 및 교통서비스","종합몰","2019_5","351780","2019","5"
"1425","여행 및 교통서비스","전문몰","2019_5","1100913","2019","5"
"1426","문화 및 레저서비스","계","2019_5","174178","2019","5"
"1427","문화 및 레저서비스","종합몰","2019_5","82327","2019","5"
"1428","문화 및 레저서비스","전문몰","2019_5","91851","2019","5"
"1429","e쿠폰서비스","계","2019_5","271802","2019","5"
