"","period","ratio","group","카테고리명","성별","검색기기","년도","월"
"2469","2020-04-01",90.21557,30,"가구_인테리어","남자","mobile","2020","04"
"2470","2020-04-01",91.04904,40,"가구_인테리어","남자","mobile","2020","04"
"2471","2020-04-01",31.80817,50,"가구_인테리어","남자","mobile","2020","04"
"2472","2020-04-01",9.515,60,"가구_인테리어","남자","mobile","2020","04"
"2473","2020-05-01",3.27076,10,"가구_인테리어","남자","mobile","2020","05"
"2474","2020-05-01",27.3476,20,"가구_인테리어","남자","mobile","2020","05"
"2475","2020-05-01",89.19888,30,"가구_인테리어","남자","mobile","2020","05"
"2476","2020-05-01",91.96938,40,"가구_인테리어","남자","mobile","2020","05"
"2477","2020-05-01",33.82825,50,"가구_인테리어","남자","mobile","2020","05"
"2478","2020-05-01",10.22479,60,"가구_인테리어","남자","mobile","2020","05"
"2479","2020-06-01",2.36059,10,"가구_인테리어","남자","mobile","2020","06"
"2480","2020-06-01",25.41497,20,"가구_인테리어","남자","mobile","2020","06"
"2481","2020-06-01",79.65835,30,"가구_인테리어","남자","mobile","2020","06"
"2482","2020-06-01",81.25493,40,"가구_인테리어","남자","mobile","2020","06"
"2483","2020-06-01",30.55559,50,"가구_인테리어","남자","mobile","2020","06"
"2484","2020-06-01",9.68046,60,"가구_인테리어","남자","mobile","2020","06"
"2485","2020-07-01",2.38434,10,"가구_인테리어","남자","mobile","2020","07"
"2486","2020-07-01",24.84032,20,"가구_인테리어","남자","mobile","2020","07"
"2487","2020-07-01",75.07516,30,"가구_인테리어","남자","mobile","2020","07"
"2488","2020-07-01",76.11905,40,"가구_인테리어","남자","mobile","2020","07"
"2489","2020-07-01",28.41027,50,"가구_인테리어","남자","mobile","2020","07"
"2490","2020-07-01",9.18872,60,"가구_인테리어","남자","mobile","2020","07"
"2491","2020-08-01",2.87894,10,"가구_인테리어","남자","mobile","2020","08"
"2492","2020-08-01",27.84046,20,"가구_인테리어","남자","mobile","2020","08"
"2493","2020-08-01",80.27556,30,"가구_인테리어","남자","mobile","2020","08"
"2494","2020-08-01",80.26135,40,"가구_인테리어","남자","mobile","2020","08"
"2495","2020-08-01",29.98121,50,"가구_인테리어","남자","mobile","2020","08"
"2496","2020-08-01",9.41531,60,"가구_인테리어","남자","mobile","2020","08"
"2497","2020-09-01",3.26985,10,"가구_인테리어","남자","mobile","2020","09"
"2498","2020-09-01",29.67262,20,"가구_인테리어","남자","mobile","2020","09"
"2499","2020-09-01",83.56433,30,"가구_인테리어","남자","mobile","2020","09"
"2500","2020-09-01",83.38457,40,"가구_인테리어","남자","mobile","2020","09"
"2501","2020-09-01",31.38591,50,"가구_인테리어","남자","mobile","2020","09"
"2502","2020-09-01",10.05247,60,"가구_인테리어","남자","mobile","2020","09"
"2503","2020-10-01",2.82529,10,"가구_인테리어","남자","mobile","2020","10"
"2504","2020-10-01",27.2726,20,"가구_인테리어","남자","mobile","2020","10"
"2505","2020-10-01",84.32966,30,"가구_인테리어","남자","mobile","2020","10"
"2506","2020-10-01",86.92857,40,"가구_인테리어","남자","mobile","2020","10"
"2507","2020-10-01",33.23275,50,"가구_인테리어","남자","mobile","2020","10"
"2508","2020-10-01",10.59009,60,"가구_인테리어","남자","mobile","2020","10"
"2509","2020-11-01",2.61308,10,"가구_인테리어","남자","mobile","2020","11"
"2510","2020-11-01",26.78258,20,"가구_인테리어","남자","mobile","2020","11"
"2511","2020-11-01",82.6672,30,"가구_인테리어","남자","mobile","2020","11"
"2512","2020-11-01",83.21997,40,"가구_인테리어","남자","mobile","2020","11"
"2513","2020-11-01",31.35071,50,"가구_인테리어","남자","mobile","2020","11"
"2514","2020-11-01",10.19548,60,"가구_인테리어","남자","mobile","2020","11"
"2515","2020-12-01",4.11523,10,"가구_인테리어","남자","mobile","2020","12"
"2516","2020-12-01",36.66957,20,"가구_인테리어","남자","mobile","2020","12"
"2517","2020-12-01",100,30,"가구_인테리어","남자","mobile","2020","12"
"2518","2020-12-01",97.63732,40,"가구_인테리어","남자","mobile","2020","12"
"2519","2020-12-01",36.22211,50,"가구_인테리어","남자","mobile","2020","12"
"2520","2020-12-01",11.50726,60,"가구_인테리어","남자","mobile","2020","12"
"2521","2018-01-01",15.37298,10,"디지털_가전","남자","mobile","2018","01"
"2522","2018-01-01",46.17081,20,"디지털_가전","남자","mobile","2018","01"
"2523","2018-01-01",81.11394,30,"디지털_가전","남자","mobile","2018","01"
"2524","2018-01-01",45.00151,40,"디지털_가전","남자","mobile","2018","01"
"2525","2018-01-01",10.64598,50,"디지털_가전","남자","mobile","2018","01"
"2526","2018-01-01",2.68769,60,"디지털_가전","남자","mobile","2018","01"
"2527","2018-02-01",16.16063,10,"디지털_가전","남자","mobile","2018","02"
"2528","2018-02-01",43.58343,20,"디지털_가전","남자","mobile","2018","02"
"2529","2018-02-01",71.97212,30,"디지털_가전","남자","mobile","2018","02"
"2530","2018-02-01",40.84116,40,"디지털_가전","남자","mobile","2018","02"
"2531","2018-02-01",9.63138,50,"디지털_가전","남자","mobile","2018","02"
"2532","2018-02-01",2.38828,60,"디지털_가전","남자","mobile","2018","02"
"2533","2018-03-01",11.36788,10,"디지털_가전","남자","mobile","2018","03"
"2534","2018-03-01",44.92797,20,"디지털_가전","남자","mobile","2018","03"
"2535","2018-03-01",81.77713,30,"디지털_가전","남자","mobile","2018","03"
"2536","2018-03-01",48.7806,40,"디지털_가전","남자","mobile","2018","03"
"2537","2018-03-01",11.76536,50,"디지털_가전","남자","mobile","2018","03"
"2538","2018-03-01",2.92339,60,"디지털_가전","남자","mobile","2018","03"
"2539","2018-04-01",9.64071,10,"디지털_가전","남자","mobile","2018","04"
"2540","2018-04-01",39.50458,20,"디지털_가전","남자","mobile","2018","04"
"2541","2018-04-01",74.21737,30,"디지털_가전","남자","mobile","2018","04"
"2542","2018-04-01",43.35915,40,"디지털_가전","남자","mobile","2018","04"
"2543","2018-04-01",10.49234,50,"디지털_가전","남자","mobile","2018","04"
"2544","2018-04-01",2.68116,60,"디지털_가전","남자","mobile","2018","04"
"2545","2018-05-01",9.95974,10,"디지털_가전","남자","mobile","2018","05"
"2546","2018-05-01",41.14043,20,"디지털_가전","남자","mobile","2018","05"
"2547","2018-05-01",77.5596,30,"디지털_가전","남자","mobile","2018","05"
"2548","2018-05-01",45.33757,40,"디지털_가전","남자","mobile","2018","05"
"2549","2018-05-01",11.1444,50,"디지털_가전","남자","mobile","2018","05"
"2550","2018-05-01",2.86317,60,"디지털_가전","남자","mobile","2018","05"
"2551","2018-06-01",9.97309,10,"디지털_가전","남자","mobile","2018","06"
"2552","2018-06-01",39.33996,20,"디지털_가전","남자","mobile","2018","06"
"2553","2018-06-01",71.80344,30,"디지털_가전","남자","mobile","2018","06"
"2554","2018-06-01",42.87332,40,"디지털_가전","남자","mobile","2018","06"
"2555","2018-06-01",10.72375,50,"디지털_가전","남자","mobile","2018","06"
"2556","2018-06-01",2.82274,60,"디지털_가전","남자","mobile","2018","06"
"2557","2018-07-01",11.17675,10,"디지털_가전","남자","mobile","2018","07"
"2558","2018-07-01",47.19411,20,"디지털_가전","남자","mobile","2018","07"
"2559","2018-07-01",84.15433,30,"디지털_가전","남자","mobile","2018","07"
"2560","2018-07-01",50.04024,40,"디지털_가전","남자","mobile","2018","07"
"2561","2018-07-01",12.9945,50,"디지털_가전","남자","mobile","2018","07"
"2562","2018-07-01",3.46484,60,"디지털_가전","남자","mobile","2018","07"
"2563","2018-08-01",11.48527,10,"디지털_가전","남자","mobile","2018","08"
"2564","2018-08-01",43.97872,20,"디지털_가전","남자","mobile","2018","08"
"2565","2018-08-01",77.20989,30,"디지털_가전","남자","mobile","2018","08"
"2566","2018-08-01",46.81704,40,"디지털_가전","남자","mobile","2018","08"
"2567","2018-08-01",11.93789,50,"디지털_가전","남자","mobile","2018","08"
"2568","2018-08-01",3.18954,60,"디지털_가전","남자","mobile","2018","08"
"2569","2018-09-01",11.00296,10,"디지털_가전","남자","mobile","2018","09"
"2570","2018-09-01",39.95232,20,"디지털_가전","남자","mobile","2018","09"
"2571","2018-09-01",68.91168,30,"디지털_가전","남자","mobile","2018","09"
"2572","2018-09-01",41.60571,40,"디지털_가전","남자","mobile","2018","09"
"2573","2018-09-01",10.45042,50,"디지털_가전","남자","mobile","2018","09"
"2574","2018-09-01",2.69862,60,"디지털_가전","남자","mobile","2018","09"
"2575","2018-10-01",10.31663,10,"디지털_가전","남자","mobile","2018","10"
"2576","2018-10-01",41.80544,20,"디지털_가전","남자","mobile","2018","10"
"2577","2018-10-01",74.73778,30,"디지털_가전","남자","mobile","2018","10"
"2578","2018-10-01",44.44796,40,"디지털_가전","남자","mobile","2018","10"
"2579","2018-10-01",11.26732,50,"디지털_가전","남자","mobile","2018","10"
"2580","2018-10-01",2.93928,60,"디지털_가전","남자","mobile","2018","10"
"2581","2018-11-01",10.89208,10,"디지털_가전","남자","mobile","2018","11"
"2582","2018-11-01",43.8179,20,"디지털_가전","남자","mobile","2018","11"
"2583","2018-11-01",77.94183,30,"디지털_가전","남자","mobile","2018","11"
"2584","2018-11-01",46.03812,40,"디지털_가전","남자","mobile","2018","11"
"2585","2018-11-01",11.69067,50,"디지털_가전","남자","mobile","2018","11"
"2586","2018-11-01",3.06982,60,"디지털_가전","남자","mobile","2018","11"
"2587","2018-12-01",12.7252,10,"디지털_가전","남자","mobile","2018","12"
"2588","2018-12-01",44.99933,20,"디지털_가전","남자","mobile","2018","12"
"2589","2018-12-01",79.05796,30,"디지털_가전","남자","mobile","2018","12"
"2590","2018-12-01",48.56986,40,"디지털_가전","남자","mobile","2018","12"
"2591","2018-12-01",12.35026,50,"디지털_가전","남자","mobile","2018","12"
"2592","2018-12-01",3.22658,60,"디지털_가전","남자","mobile","2018","12"
"2593","2019-01-01",10.04806,10,"디지털_가전","남자","mobile","2019","01"
"2594","2019-01-01",42.68464,20,"디지털_가전","남자","mobile","2019","01"
"2595","2019-01-01",80.0886,30,"디지털_가전","남자","mobile","2019","01"
"2596","2019-01-01",58.29128,40,"디지털_가전","남자","mobile","2019","01"
"2597","2019-01-01",16.30354,50,"디지털_가전","남자","mobile","2019","01"
"2598","2019-01-01",4.42664,60,"디지털_가전","남자","mobile","2019","01"
"2599","2019-02-01",10.31513,10,"디지털_가전","남자","mobile","2019","02"
"2600","2019-02-01",41.11777,20,"디지털_가전","남자","mobile","2019","02"
"2601","2019-02-01",71.92388,30,"디지털_가전","남자","mobile","2019","02"
"2602","2019-02-01",55.94368,40,"디지털_가전","남자","mobile","2019","02"
"2603","2019-02-01",16.35569,50,"디지털_가전","남자","mobile","2019","02"
"2604","2019-02-01",4.3603,60,"디지털_가전","남자","mobile","2019","02"
"2605","2019-03-01",7.41022,10,"디지털_가전","남자","mobile","2019","03"
"2606","2019-03-01",43.3753,20,"디지털_가전","남자","mobile","2019","03"
"2607","2019-03-01",82.05175,30,"디지털_가전","남자","mobile","2019","03"
"2608","2019-03-01",63.26637,40,"디지털_가전","남자","mobile","2019","03"
"2609","2019-03-01",18.09223,50,"디지털_가전","남자","mobile","2019","03"
"2610","2019-03-01",4.77609,60,"디지털_가전","남자","mobile","2019","03"
"2611","2019-04-01",6.74614,10,"디지털_가전","남자","mobile","2019","04"
"2612","2019-04-01",37.13244,20,"디지털_가전","남자","mobile","2019","04"
"2613","2019-04-01",65.50881,30,"디지털_가전","남자","mobile","2019","04"
"2614","2019-04-01",48.68972,40,"디지털_가전","남자","mobile","2019","04"
"2615","2019-04-01",13.85418,50,"디지털_가전","남자","mobile","2019","04"
"2616","2019-04-01",3.70083,60,"디지털_가전","남자","mobile","2019","04"
"2617","2019-05-01",7.0516,10,"디지털_가전","남자","mobile","2019","05"
"2618","2019-05-01",37.40001,20,"디지털_가전","남자","mobile","2019","05"
"2619","2019-05-01",71.26299,30,"디지털_가전","남자","mobile","2019","05"
"2620","2019-05-01",54.23115,40,"디지털_가전","남자","mobile","2019","05"
"2621","2019-05-01",15.44661,50,"디지털_가전","남자","mobile","2019","05"
"2622","2019-05-01",4.21651,60,"디지털_가전","남자","mobile","2019","05"
"2623","2019-06-01",8.79269,10,"디지털_가전","남자","mobile","2019","06"
"2624","2019-06-01",40.38976,20,"디지털_가전","남자","mobile","2019","06"
"2625","2019-06-01",70.97601,30,"디지털_가전","남자","mobile","2019","06"
"2626","2019-06-01",55.01475,40,"디지털_가전","남자","mobile","2019","06"
"2627","2019-06-01",16.19101,50,"디지털_가전","남자","mobile","2019","06"
"2628","2019-06-01",4.54074,60,"디지털_가전","남자","mobile","2019","06"
"2629","2019-07-01",9.35118,10,"디지털_가전","남자","mobile","2019","07"
"2630","2019-07-01",45.14708,20,"디지털_가전","남자","mobile","2019","07"
"2631","2019-07-01",79.2123,30,"디지털_가전","남자","mobile","2019","07"
"2632","2019-07-01",60.68146,40,"디지털_가전","남자","mobile","2019","07"
"2633","2019-07-01",17.93634,50,"디지털_가전","남자","mobile","2019","07"
"2634","2019-07-01",5.17309,60,"디지털_가전","남자","mobile","2019","07"
"2635","2019-08-01",10.28357,10,"디지털_가전","남자","mobile","2019","08"
"2636","2019-08-01",47.16499,20,"디지털_가전","남자","mobile","2019","08"
"2637","2019-08-01",81.40784,30,"디지털_가전","남자","mobile","2019","08"
"2638","2019-08-01",63.33674,40,"디지털_가전","남자","mobile","2019","08"
"2639","2019-08-01",18.5756,50,"디지털_가전","남자","mobile","2019","08"
"2640","2019-08-01",5.30156,60,"디지털_가전","남자","mobile","2019","08"
"2641","2019-09-01",11.91363,10,"디지털_가전","남자","mobile","2019","09"
"2642","2019-09-01",48.12739,20,"디지털_가전","남자","mobile","2019","09"
"2643","2019-09-01",79.3123,30,"디지털_가전","남자","mobile","2019","09"
"2644","2019-09-01",61.80849,40,"디지털_가전","남자","mobile","2019","09"
"2645","2019-09-01",17.89754,50,"디지털_가전","남자","mobile","2019","09"
"2646","2019-09-01",4.95327,60,"디지털_가전","남자","mobile","2019","09"
"2647","2019-10-01",9.59441,10,"디지털_가전","남자","mobile","2019","10"
"2648","2019-10-01",44.74229,20,"디지털_가전","남자","mobile","2019","10"
"2649","2019-10-01",79.57892,30,"디지털_가전","남자","mobile","2019","10"
"2650","2019-10-01",62.25034,40,"디지털_가전","남자","mobile","2019","10"
"2651","2019-10-01",18.21623,50,"디지털_가전","남자","mobile","2019","10"
"2652","2019-10-01",5.15732,60,"디지털_가전","남자","mobile","2019","10"
"2653","2019-11-01",10.73653,10,"디지털_가전","남자","mobile","2019","11"
"2654","2019-11-01",44.5121,20,"디지털_가전","남자","mobile","2019","11"
"2655","2019-11-01",81.60686,30,"디지털_가전","남자","mobile","2019","11"
"2656","2019-11-01",64.6145,40,"디지털_가전","남자","mobile","2019","11"
"2657","2019-11-01",19.08443,50,"디지털_가전","남자","mobile","2019","11"
"2658","2019-11-01",5.53837,60,"디지털_가전","남자","mobile","2019","11"
"2659","2019-12-01",11.8424,10,"디지털_가전","남자","mobile","2019","12"
"2660","2019-12-01",43.78124,20,"디지털_가전","남자","mobile","2019","12"
"2661","2019-12-01",79.44415,30,"디지털_가전","남자","mobile","2019","12"
"2662","2019-12-01",64.32918,40,"디지털_가전","남자","mobile","2019","12"
"2663","2019-12-01",18.67189,50,"디지털_가전","남자","mobile","2019","12"
"2664","2019-12-01",5.42842,60,"디지털_가전","남자","mobile","2019","12"
"2665","2020-01-01",10.74784,10,"디지털_가전","남자","mobile","2020","01"
"2666","2020-01-01",42.32486,20,"디지털_가전","남자","mobile","2020","01"
"2667","2020-01-01",77.65878,30,"디지털_가전","남자","mobile","2020","01"
"2668","2020-01-01",69.61961,40,"디지털_가전","남자","mobile","2020","01"
"2669","2020-01-01",22.36935,50,"디지털_가전","남자","mobile","2020","01"
"2670","2020-01-01",6.23556,60,"디지털_가전","남자","mobile","2020","01"
"2671","2020-02-01",10.36376,10,"디지털_가전","남자","mobile","2020","02"
"2672","2020-02-01",45.97454,20,"디지털_가전","남자","mobile","2020","02"
"2673","2020-02-01",80.00445,30,"디지털_가전","남자","mobile","2020","02"
"2674","2020-02-01",71.43287,40,"디지털_가전","남자","mobile","2020","02"
"2675","2020-02-01",22.65995,50,"디지털_가전","남자","mobile","2020","02"
"2676","2020-02-01",6.13545,60,"디지털_가전","남자","mobile","2020","02"
"2677","2020-03-01",12.79757,10,"디지털_가전","남자","mobile","2020","03"
"2678","2020-03-01",56.99192,20,"디지털_가전","남자","mobile","2020","03"
"2679","2020-03-01",95.86603,30,"디지털_가전","남자","mobile","2020","03"
"2680","2020-03-01",84.74065,40,"디지털_가전","남자","mobile","2020","03"
"2681","2020-03-01",26.43103,50,"디지털_가전","남자","mobile","2020","03"
"2682","2020-03-01",7.01637,60,"디지털_가전","남자","mobile","2020","03"
"2683","2020-04-01",13.77824,10,"디지털_가전","남자","mobile","2020","04"
"2684","2020-04-01",49.78728,20,"디지털_가전","남자","mobile","2020","04"
"2685","2020-04-01",90.20474,30,"디지털_가전","남자","mobile","2020","04"
"2686","2020-04-01",86.49222,40,"디지털_가전","남자","mobile","2020","04"
"2687","2020-04-01",26.42851,50,"디지털_가전","남자","mobile","2020","04"
"2688","2020-04-01",6.95854,60,"디지털_가전","남자","mobile","2020","04"
"2689","2020-05-01",11.69984,10,"디지털_가전","남자","mobile","2020","05"
"2690","2020-05-01",46.28296,20,"디지털_가전","남자","mobile","2020","05"
"2691","2020-05-01",90.82755,30,"디지털_가전","남자","mobile","2020","05"
"2692","2020-05-01",86.14796,40,"디지털_가전","남자","mobile","2020","05"
"2693","2020-05-01",27.49665,50,"디지털_가전","남자","mobile","2020","05"
"2694","2020-05-01",7.68967,60,"디지털_가전","남자","mobile","2020","05"
"2695","2020-06-01",9.00223,10,"디지털_가전","남자","mobile","2020","06"
"2696","2020-06-01",41.81854,20,"디지털_가전","남자","mobile","2020","06"
"2697","2020-06-01",83.81218,30,"디지털_가전","남자","mobile","2020","06"
"2698","2020-06-01",80.5598,40,"디지털_가전","남자","mobile","2020","06"
"2699","2020-06-01",26.49998,50,"디지털_가전","남자","mobile","2020","06"
"2700","2020-06-01",7.56388,60,"디지털_가전","남자","mobile","2020","06"
"2701","2020-07-01",9.38251,10,"디지털_가전","남자","mobile","2020","07"
"2702","2020-07-01",40.00365,20,"디지털_가전","남자","mobile","2020","07"
"2703","2020-07-01",76.35402,30,"디지털_가전","남자","mobile","2020","07"
"2704","2020-07-01",73.32084,40,"디지털_가전","남자","mobile","2020","07"
"2705","2020-07-01",23.65462,50,"디지털_가전","남자","mobile","2020","07"
"2706","2020-07-01",6.96892,60,"디지털_가전","남자","mobile","2020","07"
"2707","2020-08-01",11.35136,10,"디지털_가전","남자","mobile","2020","08"
"2708","2020-08-01",49.30884,20,"디지털_가전","남자","mobile","2020","08"
"2709","2020-08-01",89.02849,30,"디지털_가전","남자","mobile","2020","08"
"2710","2020-08-01",84.71322,40,"디지털_가전","남자","mobile","2020","08"
"2711","2020-08-01",27.31227,50,"디지털_가전","남자","mobile","2020","08"
"2712","2020-08-01",8.02687,60,"디지털_가전","남자","mobile","2020","08"
"2713","2020-09-01",10.8483,10,"디지털_가전","남자","mobile","2020","09"
"2714","2020-09-01",46.33845,20,"디지털_가전","남자","mobile","2020","09"
"2715","2020-09-01",81.30787,30,"디지털_가전","남자","mobile","2020","09"
"2716","2020-09-01",76.31985,40,"디지털_가전","남자","mobile","2020","09"
"2717","2020-09-01",24.41448,50,"디지털_가전","남자","mobile","2020","09"
"2718","2020-09-01",7.09219,60,"디지털_가전","남자","mobile","2020","09"
"2719","2020-10-01",10.59806,10,"디지털_가전","남자","mobile","2020","10"
"2720","2020-10-01",43.32752,20,"디지털_가전","남자","mobile","2020","10"
"2721","2020-10-01",82.99223,30,"디지털_가전","남자","mobile","2020","10"
"2722","2020-10-01",77.06549,40,"디지털_가전","남자","mobile","2020","10"
"2723","2020-10-01",25.25584,50,"디지털_가전","남자","mobile","2020","10"
"2724","2020-10-01",7.63013,60,"디지털_가전","남자","mobile","2020","10"
"2725","2020-11-01",10.30229,10,"디지털_가전","남자","mobile","2020","11"
"2726","2020-11-01",44.71208,20,"디지털_가전","남자","mobile","2020","11"
"2727","2020-11-01",86.11724,30,"디지털_가전","남자","mobile","2020","11"
"2728","2020-11-01",78.45651,40,"디지털_가전","남자","mobile","2020","11"
"2729","2020-11-01",25.20874,50,"디지털_가전","남자","mobile","2020","11"
"2730","2020-11-01",7.74604,60,"디지털_가전","남자","mobile","2020","11"
"2731","2020-12-01",14.2219,10,"디지털_가전","남자","mobile","2020","12"
"2732","2020-12-01",54.81498,20,"디지털_가전","남자","mobile","2020","12"
"2733","2020-12-01",100,30,"디지털_가전","남자","mobile","2020","12"
"2734","2020-12-01",93.5054,40,"디지털_가전","남자","mobile","2020","12"
"2735","2020-12-01",29.52127,50,"디지털_가전","남자","mobile","2020","12"
"2736","2020-12-01",8.83189,60,"디지털_가전","남자","mobile","2020","12"
"2737","2018-01-01",1.13243,10,"생활_건강","남자","mobile","2018","01"
"2738","2018-01-01",29.37651,20,"생활_건강","남자","mobile","2018","01"
"2739","2018-01-01",70.39744,30,"생활_건강","남자","mobile","2018","01"
"2740","2018-01-01",38.19092,40,"생활_건강","남자","mobile","2018","01"
"2741","2018-01-01",8.24411,50,"생활_건강","남자","mobile","2018","01"
"2742","2018-01-01",1.82977,60,"생활_건강","남자","mobile","2018","01"
"2743","2018-02-01",1.03568,10,"생활_건강","남자","mobile","2018","02"
"2744","2018-02-01",27.28089,20,"생활_건강","남자","mobile","2018","02"
"2745","2018-02-01",64.89804,30,"생활_건강","남자","mobile","2018","02"
"2746","2018-02-01",35.25836,40,"생활_건강","남자","mobile","2018","02"
"2747","2018-02-01",7.54485,50,"생활_건강","남자","mobile","2018","02"
"2748","2018-02-01",1.61328,60,"생활_건강","남자","mobile","2018","02"
"2749","2018-03-01",0.86936,10,"생활_건강","남자","mobile","2018","03"
"2750","2018-03-01",29.35422,20,"생활_건강","남자","mobile","2018","03"
"2751","2018-03-01",76.16613,30,"생활_건강","남자","mobile","2018","03"
"2752","2018-03-01",44.59501,40,"생활_건강","남자","mobile","2018","03"
"2753","2018-03-01",9.86628,50,"생활_건강","남자","mobile","2018","03"
"2754","2018-03-01",2.12201,60,"생활_건강","남자","mobile","2018","03"
"2755","2018-04-01",0.88375,10,"생활_건강","남자","mobile","2018","04"
"2756","2018-04-01",28.30139,20,"생활_건강","남자","mobile","2018","04"
"2757","2018-04-01",72.62796,30,"생활_건강","남자","mobile","2018","04"
"2758","2018-04-01",42.77887,40,"생활_건강","남자","mobile","2018","04"
"2759","2018-04-01",9.25345,50,"생활_건강","남자","mobile","2018","04"
"2760","2018-04-01",2.00795,60,"생활_건강","남자","mobile","2018","04"
"2761","2018-05-01",0.91917,10,"생활_건강","남자","mobile","2018","05"
"2762","2018-05-01",29.03048,20,"생활_건강","남자","mobile","2018","05"
"2763","2018-05-01",72.98307,30,"생활_건강","남자","mobile","2018","05"
"2764","2018-05-01",43.36265,40,"생활_건강","남자","mobile","2018","05"
"2765","2018-05-01",9.68815,50,"생활_건강","남자","mobile","2018","05"
"2766","2018-05-01",2.14788,60,"생활_건강","남자","mobile","2018","05"
"2767","2018-06-01",0.92475,10,"생활_건강","남자","mobile","2018","06"
"2768","2018-06-01",27.52587,20,"생활_건강","남자","mobile","2018","06"
"2769","2018-06-01",67.62805,30,"생활_건강","남자","mobile","2018","06"
"2770","2018-06-01",39.91474,40,"생활_건강","남자","mobile","2018","06"
"2771","2018-06-01",9.11265,50,"생활_건강","남자","mobile","2018","06"
"2772","2018-06-01",1.96492,60,"생활_건강","남자","mobile","2018","06"
"2773","2018-07-01",0.93156,10,"생활_건강","남자","mobile","2018","07"
"2774","2018-07-01",28.39339,20,"생활_건강","남자","mobile","2018","07"
"2775","2018-07-01",71.18394,30,"생활_건강","남자","mobile","2018","07"
"2776","2018-07-01",41.17702,40,"생활_건강","남자","mobile","2018","07"
"2777","2018-07-01",9.10172,50,"생활_건강","남자","mobile","2018","07"
"2778","2018-07-01",2.02153,60,"생활_건강","남자","mobile","2018","07"
"2779","2018-08-01",1.03118,10,"생활_건강","남자","mobile","2018","08"
"2780","2018-08-01",28.94186,20,"생활_건강","남자","mobile","2018","08"
"2781","2018-08-01",72.48405,30,"생활_건강","남자","mobile","2018","08"
"2782","2018-08-01",42.0049,40,"생활_건강","남자","mobile","2018","08"
"2783","2018-08-01",9.46741,50,"생활_건강","남자","mobile","2018","08"
"2784","2018-08-01",2.14943,60,"생활_건강","남자","mobile","2018","08"
"2785","2018-09-01",0.88437,10,"생활_건강","남자","mobile","2018","09"
"2786","2018-09-01",26.12592,20,"생활_건강","남자","mobile","2018","09"
"2787","2018-09-01",65.46836,30,"생활_건강","남자","mobile","2018","09"
"2788","2018-09-01",38.71045,40,"생활_건강","남자","mobile","2018","09"
"2789","2018-09-01",8.85458,50,"생활_건강","남자","mobile","2018","09"
"2790","2018-09-01",1.93775,60,"생활_건강","남자","mobile","2018","09"
"2791","2018-10-01",0.90826,10,"생활_건강","남자","mobile","2018","10"
"2792","2018-10-01",27.0598,20,"생활_건강","남자","mobile","2018","10"
"2793","2018-10-01",68.5769,30,"생활_건강","남자","mobile","2018","10"
"2794","2018-10-01",40.72716,40,"생활_건강","남자","mobile","2018","10"
"2795","2018-10-01",9.19021,50,"생활_건강","남자","mobile","2018","10"
"2796","2018-10-01",1.95611,60,"생활_건강","남자","mobile","2018","10"
"2797","2018-11-01",0.85485,10,"생활_건강","남자","mobile","2018","11"
"2798","2018-11-01",26.32977,20,"생활_건강","남자","mobile","2018","11"
"2799","2018-11-01",67.26241,30,"생활_건강","남자","mobile","2018","11"
"2800","2018-11-01",40.19162,40,"생활_건강","남자","mobile","2018","11"
"2801","2018-11-01",9.33764,50,"생활_건강","남자","mobile","2018","11"
"2802","2018-11-01",2.04825,60,"생활_건강","남자","mobile","2018","11"
"2803","2018-12-01",0.90426,10,"생활_건강","남자","mobile","2018","12"
"2804","2018-12-01",26.64575,20,"생활_건강","남자","mobile","2018","12"
"2805","2018-12-01",68.9152,30,"생활_건강","남자","mobile","2018","12"
"2806","2018-12-01",41.86122,40,"생활_건강","남자","mobile","2018","12"
"2807","2018-12-01",9.92104,50,"생활_건강","남자","mobile","2018","12"
"2808","2018-12-01",2.2876,60,"생활_건강","남자","mobile","2018","12"
"2809","2019-01-01",0.43534,10,"생활_건강","남자","mobile","2019","01"
"2810","2019-01-01",19.08193,20,"생활_건강","남자","mobile","2019","01"
"2811","2019-01-01",63.38208,30,"생활_건강","남자","mobile","2019","01"
"2812","2019-01-01",48.71071,40,"생활_건강","남자","mobile","2019","01"
"2813","2019-01-01",12.43472,50,"생활_건강","남자","mobile","2019","01"
"2814","2019-01-01",2.96585,60,"생활_건강","남자","mobile","2019","01"
"2815","2019-02-01",0.4101,10,"생활_건강","남자","mobile","2019","02"
"2816","2019-02-01",17.05835,20,"생활_건강","남자","mobile","2019","02"
"2817","2019-02-01",58.36276,30,"생활_건강","남자","mobile","2019","02"
"2818","2019-02-01",47.66807,40,"생활_건강","남자","mobile","2019","02"
"2819","2019-02-01",12.5811,50,"생활_건강","남자","mobile","2019","02"
"2820","2019-02-01",2.99868,60,"생활_건강","남자","mobile","2019","02"
"2821","2019-03-01",0.35511,10,"생활_건강","남자","mobile","2019","03"
"2822","2019-03-01",20.65774,20,"생활_건강","남자","mobile","2019","03"
"2823","2019-03-01",73.42887,30,"생활_건강","남자","mobile","2019","03"
"2824","2019-03-01",60.53839,40,"생활_건강","남자","mobile","2019","03"
"2825","2019-03-01",15.6041,50,"생활_건강","남자","mobile","2019","03"
"2826","2019-03-01",3.62078,60,"생활_건강","남자","mobile","2019","03"
"2827","2019-04-01",0.31177,10,"생활_건강","남자","mobile","2019","04"
